review_text,rating,date,sentiment_label,source,language
Tempatnya bagus dan tradisi lokal terasa hidup. Pengunjung sebaiknya hormat dan sopan.,5,2025-02-05,positive,synthetic,id
The place is great and the cultural heritage is strong. Visitors should be respectful.,5,2025-05-01,positive,synthetic,en
Sangat menarik untuk wisata edukasi. Penjelasan sejarahnya jelas.,4,2025-09-29,positive,synthetic,id
Saya kurang puas karena fasilitas kurang terawat. Ticket terasa tidak sepadan.,2,2026-03-17,negative,synthetic,id
Tempatnya unik dan tradisi lokal terasa hidup. Tolong jaga etika saat berkunjung.,5,2025-03-31,positive,synthetic,id
Secara umum oke. ada beberapa kios. Respect ya.,3,2024-09-12,neutral,synthetic,id
Nilai budaya terasa kuat. Pengelola informatif. Mohon respect tradisi setempat.,5,2025-01-20,positive,synthetic,id
Tempatnya bagus dan nilai budaya Toraja terasa. Tolong jaga etika saat berkunjung.,5,2024-07-01,positive,synthetic,id
Sangat hebat untuk wisata edukasi. Pemandu menjelaskan dengan baik.,4,2024-11-20,positive,synthetic,id
"Interesting visit, but parking is limited. depends on the day.",3,2025-01-21,neutral,synthetic,en
Tempatnya indah dan budayanya terasa kuat. Pengunjung sebaiknya hormat dan sopan.,4,2024-04-30,positive,synthetic,id
"Lokasinya cukup menarik, tapi fasilitasnya standar. lebih enak datang pagi.",3,2024-06-08,neutral,synthetic,id
Secara umum oke. ada beberapa kios. Hormati tradisi.,3,2024-10-15,neutral,synthetic,id
Sangat keren untuk wisata edukasi. Penjelasan sejarahnya jelas.,5,2024-12-23,positive,synthetic,id
Menarik untuk dikunjungi. fasilitasnya standar dan petunjuk arah minim.,3,2026-04-18,neutral,synthetic,id
Tempatnya luar biasa dan tradisi lokal terasa hidup. Pengunjung sebaiknya hormat dan sopan.,4,2025-11-17,positive,synthetic,id
"Nuansa komersialisasi berlebihan. Untuk tempat sakral, ini terasa tidak pantas.",2,2026-01-19,negative,synthetic,id
Sangat hebat untuk wisata edukasi. Pemandu menjelaskan dengan baik.,5,2024-05-31,positive,synthetic,id
The place is amazing and the Toraja culture is strong. Visitors should be respectful.,5,2025-04-02,positive,synthetic,en
Saya kurang puas karena jalur akses rusak di beberapa titik. Biaya masuk cukup mahal.,2,2025-03-31,negative,synthetic,id
"Secara umum oke. ada unsur komersial, tapi masih wajar. Respect ya.",3,2024-10-07,neutral,synthetic,id
Sangat hebat untuk wisata edukasi. Guide-nya informatif.,5,2025-07-03,positive,synthetic,id
Nilai budaya terasa kuat. Warga lokal ramah. Pengunjung sebaiknya hormat dan sopan.,5,2024-09-14,positive,synthetic,id
Budaya Toraja terasa kuat. Petugas ramah dan membantu. Mohon respect tradisi setempat.,5,2025-04-03,positive,synthetic,id
The place is unique and the Toraja culture is strong. Visitors should be respectful.,5,2026-02-10,positive,synthetic,en
Sangat hebat untuk wisata edukasi. Penjelasan sejarahnya jelas.,5,2024-11-28,positive,synthetic,id
"Secara umum oke. ada unsur komersial, tapi masih wajar. Respect ya.",3,2025-11-16,neutral,synthetic,id
Tempatnya indah dan budayanya terasa kuat. Pengunjung sebaiknya hormat dan sopan.,5,2024-06-14,positive,synthetic,id
Terlalu ramai sekali dan jadi susah menikmati suasana. Perilaku pengunjung mengganggu.,1,2025-11-03,negative,synthetic,id
Secara umum oke. ticketing cukup tertata. Jaga sopan santun.,3,2024-09-07,neutral,synthetic,id
The place is amazing and the Toraja culture is strong. Please respect local traditions.,4,2024-08-04,positive,synthetic,en
Tempatnya luar biasa dan budayanya terasa kuat. Pengunjung sebaiknya hormat dan sopan.,5,2024-05-08,positive,synthetic,id
"Terlalu komersial. Untuk tempat sakral, ini terasa tidak pantas.",2,2025-05-26,negative,synthetic,id
A sacred site with wonderful history. Visitors should be respectful.,5,2025-07-11,positive,synthetic,en
"Interesting visit, but restrooms are basic. it can get busy at noon.",3,2024-05-09,neutral,synthetic,en
Upsells everywhere. It feels disappointing for a sacred place.,2,2025-09-27,negative,synthetic,en
Tradisi terasa kuat. Petugas ramah dan membantu. Pengunjung sebaiknya hormat dan sopan.,5,2024-05-10,positive,synthetic,id
"Lokasinya cukup menarik, tapi toiletnya biasa saja. lebih enak datang pagi.",3,2025-12-18,neutral,synthetic,id
Terlalu penuh rombongan besar dan jadi susah menikmati suasana. Attitude beberapa rombongan buruk.,1,2024-05-24,negative,synthetic,id
Worth a stop if you're nearby. Mind your behavior.,3,2024-09-06,neutral,synthetic,en
Tempatnya bagus dan nilai budaya Toraja terasa. Tolong jaga etika saat berkunjung.,4,2026-03-08,positive,synthetic,id
Budaya Toraja terasa kuat. Pengelola informatif. Pengunjung sebaiknya hormat dan sopan.,4,2026-02-18,positive,synthetic,id
The place is amazing and the local traditions is strong. Please respect local traditions.,4,2026-02-28,positive,synthetic,en
Tempatnya luar biasa dan nilai budaya Toraja terasa. Pengunjung sebaiknya hormat dan sopan.,4,2026-01-17,positive,synthetic,id
Tempatnya cantik dan tradisi lokal terasa hidup. Mohon respect tradisi setempat.,5,2026-02-25,positive,synthetic,id
Tempatnya luar biasa dan tradisi lokal terasa hidup. Pengunjung sebaiknya hormat dan sopan.,4,2024-11-19,positive,synthetic,id
Sangat rekomendasi untuk wisata edukasi. Guide-nya informatif.,4,2025-08-01,positive,synthetic,id
Tradisi terasa kuat. Warga lokal ramah. Tolong jaga etika saat berkunjung.,5,2024-09-10,positive,synthetic,id
A sacred site with fascinating history. Please respect local traditions.,5,2024-10-06,positive,synthetic,en
The place is unique and the local traditions is strong. Visitors should be respectful.,5,2025-10-07,positive,synthetic,en
A sacred site with meaningful history. Be respectful and behave properly.,5,2025-10-10,positive,synthetic,en
Sangat keren untuk wisata edukasi. Pemandu menjelaskan dengan baik.,4,2025-08-29,positive,synthetic,id
Amazing cultural value and great scenery. Informative tour.,5,2024-09-14,positive,synthetic,en
"Banyak upsell dan kios. Untuk tempat sakral, ini terasa mengganggu.",1,2026-02-01,negative,synthetic,id
Saya tidak nyaman karena toilet kotor. Ticket terasa tidak sepadan.,2,2024-07-13,negative,synthetic,id
"Banyak upsell dan kios. Untuk tempat sakral, ini terasa kurang etis.",1,2025-11-07,negative,synthetic,id
Budaya Toraja terasa kuat. Petugas ramah dan membantu. Mohon respect tradisi setempat.,5,2024-09-12,positive,synthetic,id
"Banyak upsell dan kios. Untuk tempat sakral, ini terasa mengganggu.",2,2025-12-10,negative,synthetic,id
Budaya Toraja terasa kuat. Pengelola informatif. Pengunjung sebaiknya hormat dan sopan.,5,2026-02-04,positive,synthetic,id
Sangat keren untuk wisata edukasi. Guide-nya informatif.,5,2024-11-22,positive,synthetic,id
"Lokasinya oke, tapi fasilitasnya standar. cukup ramai saat jam tertentu.",3,2024-09-07,neutral,synthetic,id
Sangat menarik untuk wisata edukasi. Penjelasan sejarahnya jelas.,5,2025-09-25,positive,synthetic,id
Tempatnya cantik dan nilai budaya Toraja terasa. Tolong jaga etika saat berkunjung.,5,2024-10-31,positive,synthetic,id
Amazing cultural value and beautiful views. The guide was helpful.,5,2026-02-05,positive,synthetic,en
Tempatnya bagus dan budayanya terasa kuat. Mohon respect tradisi setempat.,5,2025-05-29,positive,synthetic,id
Worth a stop if you're nearby. Mind your behavior.,3,2024-08-01,neutral,synthetic,en
Amazing cultural value and great scenery. Informative tour.,5,2025-04-13,positive,synthetic,en
Budaya Toraja terasa kuat. Warga lokal ramah. Tolong jaga etika saat berkunjung.,4,2024-07-15,positive,synthetic,id
Amazing cultural value and beautiful views. The guide was helpful.,5,2026-03-09,positive,synthetic,en
"Nuansa komersialisasi berlebihan. Untuk tempat sakral, ini terasa tidak pantas.",2,2026-04-16,negative,synthetic,id
"Lokasinya oke, tapi fasilitasnya standar. cukup ramai saat jam tertentu.",3,2025-03-30,neutral,synthetic,id
"Interesting visit, but parking is limited. depends on the day.",3,2024-11-23,neutral,synthetic,en
Menarik untuk dikunjungi. fasilitasnya standar dan papan informasinya kurang.,3,2024-11-21,neutral,synthetic,id
The place is unique and the cultural heritage is strong. Be respectful and behave properly.,4,2026-02-06,positive,synthetic,en
Budaya Toraja terasa kuat. Pengelola informatif. Tolong jaga etika saat berkunjung.,5,2026-02-19,positive,synthetic,id
Sangat keren untuk wisata edukasi. Penjelasan sejarahnya jelas.,5,2024-08-20,positive,synthetic,id
Sangat rekomendasi untuk wisata edukasi. Pemandu menjelaskan dengan baik.,4,2024-12-05,positive,synthetic,id
Sangat rekomendasi untuk wisata edukasi. Pemandu menjelaskan dengan baik.,5,2024-08-05,positive,synthetic,id
"Interesting visit, but parking is limited. it can get busy at noon.",3,2026-01-07,neutral,synthetic,en
Sangat hebat untuk wisata edukasi. Penjelasan sejarahnya jelas.,4,2025-04-08,positive,synthetic,id
The place is amazing and the Toraja culture is strong. Be respectful and behave properly.,4,2026-02-02,positive,synthetic,en
"Too packed, hard to enjoy. A few groups were disrespectful.",2,2026-03-28,negative,synthetic,en
Sangat hebat untuk wisata edukasi. Guide-nya informatif.,4,2024-11-14,positive,synthetic,id
Saya kecewa karena toilet kotor. Harga ticket mahal.,2,2025-04-29,negative,synthetic,id
Sangat hebat untuk wisata edukasi. Guide-nya informatif.,4,2026-01-25,positive,synthetic,id
A sacred site with fascinating history. Please respect local traditions.,5,2024-06-05,positive,synthetic,en
"Terlalu komersial. Untuk tempat sakral, ini terasa mengganggu.",1,2025-02-09,negative,synthetic,id
Not worth it: ticket price is expensive and unclear access path.,2,2025-08-16,negative,synthetic,en
"Lokasinya cukup menarik, tapi fasilitasnya standar. lebih enak datang pagi.",3,2026-04-03,neutral,synthetic,id
Secara umum oke. ticketing cukup tertata. Hormati tradisi.,3,2025-06-09,neutral,synthetic,id
"Lokasinya cukup menarik, tapi toiletnya biasa saja. tergantung hari kunjungan.",3,2024-05-18,neutral,synthetic,id
Menarik untuk dikunjungi. toiletnya biasa saja dan informasi aturan belum jelas.,3,2025-03-07,neutral,synthetic,id
Tempatnya cantik dan budayanya terasa kuat. Pengunjung sebaiknya hormat dan sopan.,5,2025-04-18,positive,synthetic,id
Nilai budaya terasa kuat. Pengelola informatif. Pengunjung sebaiknya hormat dan sopan.,5,2025-10-03,positive,synthetic,id
Sangat rekomendasi untuk wisata edukasi. Pemandu menjelaskan dengan baik.,5,2025-10-27,positive,synthetic,id
"Lokasinya oke, tapi area parkir sempit. lebih enak datang pagi.",3,2025-02-05,neutral,synthetic,id
Upsells everywhere. It feels wrong for a sacred place.,1,2025-05-20,negative,synthetic,en
A sacred site with meaningful history. Visitors should be respectful.,5,2024-11-04,positive,synthetic,en
Nilai budaya terasa kuat. Pengelola informatif. Pengunjung sebaiknya hormat dan sopan.,4,2025-09-19,positive,synthetic,id
Sangat keren untuk wisata edukasi. Guide-nya informatif.,4,2025-09-10,positive,synthetic,id
Budaya Toraja terasa kuat. Pengelola informatif. Tolong jaga etika saat berkunjung.,5,2024-06-02,positive,synthetic,id
"Lokasinya cukup menarik, tapi toiletnya biasa saja. lebih enak datang pagi.",3,2025-04-06,neutral,synthetic,id
Worth a stop if you're nearby. Mind your behavior.,3,2025-05-29,neutral,synthetic,en
Sangat keren untuk wisata edukasi. Pemandu menjelaskan dengan baik.,5,2024-07-02,positive,synthetic,id
Saya kurang puas karena jalur akses rusak di beberapa titik. Harga ticket mahal.,2,2025-11-20,negative,synthetic,id
Tempatnya cantik dan budayanya terasa kuat. Tolong jaga etika saat berkunjung.,5,2024-12-20,positive,synthetic,id
Tempatnya indah dan nilai budaya Toraja terasa. Tolong jaga etika saat berkunjung.,5,2025-09-30,positive,synthetic,id
Budaya Toraja terasa kuat. Pengelola informatif. Mohon respect tradisi setempat.,5,2024-08-25,positive,synthetic,id
Nilai budaya terasa kuat. Petugas ramah dan membantu. Mohon respect tradisi setempat.,4,2025-02-22,positive,synthetic,id
Terlalu penuh rombongan besar dan jadi bising. Banyak pengunjung tidak sopan saat berfoto.,1,2025-08-31,negative,synthetic,id
"Lokasinya lumayan, tapi fasilitasnya standar. tergantung hari kunjungan.",3,2025-09-10,neutral,synthetic,id
Secara umum oke. ada beberapa kios. Jaga sopan santun.,3,2025-03-02,neutral,synthetic,id
Worth a stop if you're nearby. Be respectful.,3,2025-02-08,neutral,synthetic,en
Tempatnya luar biasa dan budayanya terasa kuat. Tolong jaga etika saat berkunjung.,5,2025-12-02,positive,synthetic,id
Tempatnya cantik dan budayanya terasa kuat. Tolong jaga etika saat berkunjung.,4,2025-03-26,positive,synthetic,id
Tempatnya bagus dan nilai budaya Toraja terasa. Pengunjung sebaiknya hormat dan sopan.,5,2024-04-22,positive,synthetic,id
"Lokasinya lumayan, tapi area parkir sempit. lebih enak datang pagi.",3,2026-02-02,neutral,synthetic,id
Terlalu penuh rombongan besar dan jadi bising. Banyak pengunjung tidak sopan saat berfoto.,2,2024-08-22,negative,synthetic,id
"Too packed, hard to enjoy. A few groups were disrespectful.",2,2025-04-09,negative,synthetic,en
Nilai budaya terasa kuat. Petugas ramah dan membantu. Pengunjung sebaiknya hormat dan sopan.,4,2024-07-05,positive,synthetic,id
A sacred site with wonderful history. Visitors should be respectful.,5,2024-10-01,positive,synthetic,en
Nilai budaya terasa kuat. Warga lokal ramah. Pengunjung sebaiknya hormat dan sopan.,4,2025-04-03,positive,synthetic,id
The place is amazing and the local traditions is strong. Please respect local traditions.,4,2024-09-27,positive,synthetic,en
Too commercial. It feels unpleasant for a sacred place.,2,2025-07-25,negative,synthetic,en
Terlalu terlalu padat dan jadi bising. Attitude beberapa rombongan buruk.,2,2024-09-25,negative,synthetic,id
Tempatnya bagus dan nilai budaya Toraja terasa. Pengunjung sebaiknya hormat dan sopan.,4,2025-07-09,positive,synthetic,id
"Lokasinya oke, tapi fasilitasnya standar. tergantung hari kunjungan.",3,2025-07-14,neutral,synthetic,id
"Lokasinya cukup menarik, tapi area parkir sempit. cukup ramai saat jam tertentu.",3,2024-12-15,neutral,synthetic,id
Too commercial. It feels disappointing for a sacred place.,1,2026-03-18,negative,synthetic,en
Nilai budaya terasa kuat. Warga lokal ramah. Pengunjung sebaiknya hormat dan sopan.,4,2025-07-09,positive,synthetic,id
Tempatnya bagus dan tradisi lokal terasa hidup. Pengunjung sebaiknya hormat dan sopan.,4,2024-08-08,positive,synthetic,id
Sangat rekomendasi untuk wisata edukasi. Penjelasan sejarahnya jelas.,5,2024-08-23,positive,synthetic,id
Tempatnya luar biasa dan nilai budaya Toraja terasa. Pengunjung sebaiknya hormat dan sopan.,5,2026-01-12,positive,synthetic,id
Tempatnya bagus dan nilai budaya Toraja terasa. Pengunjung sebaiknya hormat dan sopan.,5,2025-11-21,positive,synthetic,id
Sangat hebat untuk wisata edukasi. Guide-nya informatif.,5,2025-08-23,positive,synthetic,id
Tradisi terasa kuat. Pengelola informatif. Mohon respect tradisi setempat.,5,2026-01-27,positive,synthetic,id
Menarik untuk dikunjungi. fasilitasnya standar dan papan informasinya kurang.,3,2026-02-22,neutral,synthetic,id
Sangat keren untuk wisata edukasi. Guide-nya informatif.,5,2024-05-19,positive,synthetic,id
Tempatnya indah dan tradisi lokal terasa hidup. Pengunjung sebaiknya hormat dan sopan.,5,2026-03-21,positive,synthetic,id
The place is unique and the cultural heritage is strong. Be respectful and behave properly.,5,2025-07-29,positive,synthetic,en
"Nuansa komersialisasi berlebihan. Untuk tempat sakral, ini terasa kurang etis.",1,2025-10-13,negative,synthetic,id
"Lokasinya cukup menarik, tapi area parkir sempit. lebih enak datang pagi.",3,2024-11-12,neutral,synthetic,id
Tradisi terasa kuat. Warga lokal ramah. Tolong jaga etika saat berkunjung.,4,2025-11-24,positive,synthetic,id
The place is great and the Toraja culture is strong. Visitors should be respectful.,5,2025-01-27,positive,synthetic,en
Not worth it: too pricey for what you get and unclear access path.,1,2026-03-26,negative,synthetic,en
Saya tidak nyaman karena toilet kotor. Ticket terasa tidak sepadan.,2,2025-01-19,negative,synthetic,id
Tempatnya bagus dan budayanya terasa kuat. Pengunjung sebaiknya hormat dan sopan.,5,2025-09-14,positive,synthetic,id
Tradisi terasa kuat. Pengelola informatif. Tolong jaga etika saat berkunjung.,5,2025-12-04,positive,synthetic,id
Menarik untuk dikunjungi. area parkir sempit dan petunjuk arah minim.,3,2024-10-23,neutral,synthetic,id
Worth a stop if you're nearby. Be respectful.,3,2025-05-16,neutral,synthetic,en
Terlalu ramai sekali dan jadi susah menikmati suasana. Perilaku pengunjung mengganggu.,1,2024-12-07,negative,synthetic,id
The place is beautiful and the Toraja culture is strong. Visitors should be respectful.,5,2024-11-07,positive,synthetic,en
Amazing cultural value and a peaceful atmosphere. Informative tour.,5,2026-03-22,positive,synthetic,en
"Lokasinya lumayan, tapi area parkir sempit. cukup ramai saat jam tertentu.",3,2024-08-20,neutral,synthetic,id
The place is great and the local traditions is strong. Visitors should be respectful.,5,2025-09-24,positive,synthetic,en
Menarik untuk dikunjungi. area parkir sempit dan papan informasinya kurang.,3,2025-04-05,neutral,synthetic,id
The place is great and the cultural heritage is strong. Please respect local traditions.,4,2025-05-28,positive,synthetic,en
"Banyak upsell dan kios. Untuk tempat sakral, ini terasa kurang etis.",2,2026-02-25,negative,synthetic,id
"Banyak upsell dan kios. Untuk tempat sakral, ini terasa mengganggu.",2,2026-03-09,negative,synthetic,id
"Terlalu komersial. Untuk tempat sakral, ini terasa kurang etis.",2,2024-05-08,negative,synthetic,id
Secara umum oke. ticketing cukup tertata. Jaga sopan santun.,3,2025-05-18,neutral,synthetic,id
Saya kecewa karena jalur akses rusak di beberapa titik. Ticket terasa tidak sepadan.,1,2025-09-06,negative,synthetic,id
Tempatnya unik dan budayanya terasa kuat. Tolong jaga etika saat berkunjung.,5,2025-08-17,positive,synthetic,id
The place is great and the local traditions is strong. Please respect local traditions.,4,2026-03-10,positive,synthetic,en
Upsells everywhere. It feels disappointing for a sacred place.,2,2025-09-24,negative,synthetic,en
Worth a stop if you're nearby. Mind your behavior.,3,2026-04-16,neutral,synthetic,en
The place is unique and the Toraja culture is strong. Be respectful and behave properly.,5,2025-02-16,positive,synthetic,en
Budaya Toraja terasa kuat. Pengelola informatif. Pengunjung sebaiknya hormat dan sopan.,5,2026-01-19,positive,synthetic,id
Tempatnya bagus dan budayanya terasa kuat. Mohon respect tradisi setempat.,5,2024-12-20,positive,synthetic,id
Upsells everywhere. It feels disappointing for a sacred place.,2,2024-06-06,negative,synthetic,en
Nilai budaya terasa kuat. Warga lokal ramah. Mohon respect tradisi setempat.,5,2026-01-22,positive,synthetic,id
Nice overall. signage is unclear and ticketing is organized.,3,2024-11-28,neutral,synthetic,en
Sangat rekomendasi untuk wisata edukasi. Guide-nya informatif.,4,2025-04-25,positive,synthetic,id
The place is beautiful and the cultural heritage is strong. Please respect local traditions.,5,2024-12-31,positive,synthetic,en
Not worth it: not worth the ticket price and unclear access path.,2,2024-06-11,negative,synthetic,en
Tempatnya bagus dan budayanya terasa kuat. Tolong jaga etika saat berkunjung.,4,2024-04-22,positive,synthetic,id
Nilai budaya terasa kuat. Pengelola informatif. Mohon respect tradisi setempat.,5,2025-08-01,positive,synthetic,id
Tempatnya unik dan nilai budaya Toraja terasa. Mohon respect tradisi setempat.,5,2025-07-19,positive,synthetic,id
"Secara umum oke. ada unsur komersial, tapi masih wajar. Hormati tradisi.",3,2024-10-29,neutral,synthetic,id
Secara umum oke. ada beberapa kios. Respect ya.,3,2025-06-11,neutral,synthetic,id
Tempatnya cantik dan nilai budaya Toraja terasa. Tolong jaga etika saat berkunjung.,5,2024-12-04,positive,synthetic,id
Worth a stop if you're nearby. Be respectful.,3,2025-06-16,neutral,synthetic,en
A sacred site with fascinating history. Visitors should be respectful.,4,2026-01-07,positive,synthetic,en
Sangat menarik untuk wisata edukasi. Pemandu menjelaskan dengan baik.,5,2024-10-25,positive,synthetic,id
Terlalu ramai sekali dan jadi susah menikmati suasana. Perilaku pengunjung mengganggu.,2,2025-09-06,negative,synthetic,id
Saya kecewa karena toilet kotor. Ticket terasa tidak sepadan.,2,2025-10-31,negative,synthetic,id
The place is great and the Toraja culture is strong. Visitors should be respectful.,4,2024-07-25,positive,synthetic,en
Menarik untuk dikunjungi. fasilitasnya standar dan petunjuk arah minim.,3,2025-08-28,neutral,synthetic,id
A sacred site with fascinating history. Visitors should be respectful.,5,2025-08-19,positive,synthetic,en
Budaya Toraja terasa kuat. Petugas ramah dan membantu. Mohon respect tradisi setempat.,5,2024-06-26,positive,synthetic,id
Budaya Toraja terasa kuat. Pengelola informatif. Pengunjung sebaiknya hormat dan sopan.,5,2024-12-27,positive,synthetic,id
Tempatnya luar biasa dan nilai budaya Toraja terasa. Mohon respect tradisi setempat.,5,2025-08-10,positive,synthetic,id
Menarik untuk dikunjungi. toiletnya biasa saja dan petunjuk arah minim.,3,2024-07-25,neutral,synthetic,id
The place is amazing and the cultural heritage is strong. Please respect local traditions.,4,2025-10-27,positive,synthetic,en
Budaya Toraja terasa kuat. Pengelola informatif. Mohon respect tradisi setempat.,5,2025-11-21,positive,synthetic,id
Tempatnya indah dan budayanya terasa kuat. Pengunjung sebaiknya hormat dan sopan.,5,2026-04-17,positive,synthetic,id
Tempatnya unik dan tradisi lokal terasa hidup. Pengunjung sebaiknya hormat dan sopan.,5,2024-09-18,positive,synthetic,id
"Banyak upsell dan kios. Untuk tempat sakral, ini terasa mengganggu.",2,2024-05-04,negative,synthetic,id
"Nice overall. rules are not well explained and some commercialization, but manageable.",3,2024-08-29,neutral,synthetic,en
"Too packed, hard to enjoy. Visitor behavior ruined the experience.",2,2025-12-21,negative,synthetic,en
Terlalu ramai sekali dan jadi susah menikmati suasana. Perilaku pengunjung mengganggu.,2,2024-10-09,negative,synthetic,id
Amazing cultural value and great scenery. The guide was helpful.,5,2025-12-27,positive,synthetic,en
Sangat keren untuk wisata edukasi. Penjelasan sejarahnya jelas.,4,2025-03-18,positive,synthetic,id
Budaya Toraja terasa kuat. Petugas ramah dan membantu. Pengunjung sebaiknya hormat dan sopan.,5,2026-01-29,positive,synthetic,id
Over-commercialized. It feels wrong for a sacred place.,1,2026-01-26,negative,synthetic,en
Tempatnya unik dan budayanya terasa kuat. Mohon respect tradisi setempat.,5,2024-11-02,positive,synthetic,id
Menarik untuk dikunjungi. fasilitasnya standar dan informasi aturan belum jelas.,3,2024-07-24,neutral,synthetic,id
Tradisi terasa kuat. Warga lokal ramah. Mohon respect tradisi setempat.,4,2026-01-04,positive,synthetic,id
Tempatnya luar biasa dan tradisi lokal terasa hidup. Pengunjung sebaiknya hormat dan sopan.,5,2024-11-30,positive,synthetic,id
"Secara umum oke. ada unsur komersial, tapi masih wajar. Jaga sopan santun.",3,2025-08-14,neutral,synthetic,id
Sangat menarik untuk wisata edukasi. Guide-nya informatif.,5,2025-11-13,positive,synthetic,id
Tempatnya luar biasa dan tradisi lokal terasa hidup. Pengunjung sebaiknya hormat dan sopan.,5,2026-03-12,positive,synthetic,id
Sangat menarik untuk wisata edukasi. Guide-nya informatif.,4,2024-11-02,positive,synthetic,id
Tempatnya cantik dan nilai budaya Toraja terasa. Pengunjung sebaiknya hormat dan sopan.,5,2024-12-10,positive,synthetic,id
Menarik untuk dikunjungi. fasilitasnya standar dan informasi aturan belum jelas.,3,2025-06-23,neutral,synthetic,id
"Too packed, hard to enjoy. Visitor behavior ruined the experience.",1,2026-04-05,negative,synthetic,en
Nilai budaya terasa kuat. Pengelola informatif. Tolong jaga etika saat berkunjung.,5,2024-05-01,positive,synthetic,id
A sacred site with wonderful history. Please respect local traditions.,5,2025-12-03,positive,synthetic,en
Sangat rekomendasi untuk wisata edukasi. Pemandu menjelaskan dengan baik.,4,2025-10-23,positive,synthetic,id
Tradisi terasa kuat. Petugas ramah dan membantu. Pengunjung sebaiknya hormat dan sopan.,5,2025-08-26,positive,synthetic,id
A sacred site with fascinating history. Please respect local traditions.,5,2024-10-27,positive,synthetic,en
Menarik untuk dikunjungi. area parkir sempit dan papan informasinya kurang.,3,2024-09-05,neutral,synthetic,id
A sacred site with wonderful history. Visitors should be respectful.,5,2024-10-31,positive,synthetic,en
Sangat menarik untuk wisata edukasi. Guide-nya informatif.,5,2026-04-03,positive,synthetic,id
Sangat hebat untuk wisata edukasi. Pemandu menjelaskan dengan baik.,5,2025-02-01,positive,synthetic,id
The place is great and the local traditions is strong. Be respectful and behave properly.,5,2025-05-19,positive,synthetic,en
Menarik untuk dikunjungi. area parkir sempit dan papan informasinya kurang.,3,2024-04-30,neutral,synthetic,id
Budaya Toraja terasa kuat. Petugas ramah dan membantu. Tolong jaga etika saat berkunjung.,5,2024-11-06,positive,synthetic,id
Terlalu ramai sekali dan jadi susah menikmati suasana. Attitude beberapa rombongan buruk.,2,2024-08-02,negative,synthetic,id
Sangat menarik untuk wisata edukasi. Guide-nya informatif.,5,2025-06-12,positive,synthetic,id
Nilai budaya terasa kuat. Petugas ramah dan membantu. Mohon respect tradisi setempat.,5,2026-03-02,positive,synthetic,id
Nilai budaya terasa kuat. Pengelola informatif. Mohon respect tradisi setempat.,4,2024-12-05,positive,synthetic,id
Amazing cultural value and great scenery. Informative tour.,5,2024-12-19,positive,synthetic,en
Tempatnya luar biasa dan nilai budaya Toraja terasa. Mohon respect tradisi setempat.,4,2026-03-17,positive,synthetic,id
Sangat hebat untuk wisata edukasi. Pemandu menjelaskan dengan baik.,5,2025-10-17,positive,synthetic,id
"Interesting visit, but restrooms are basic. it can get busy at noon.",3,2026-01-29,neutral,synthetic,en
Secara umum oke. ada beberapa kios. Hormati tradisi.,3,2026-01-14,neutral,synthetic,id
Menarik untuk dikunjungi. area parkir sempit dan petunjuk arah minim.,3,2025-12-04,neutral,synthetic,id
Sangat rekomendasi untuk wisata edukasi. Pemandu menjelaskan dengan baik.,5,2025-05-31,positive,synthetic,id
Sangat hebat untuk wisata edukasi. Pemandu menjelaskan dengan baik.,4,2024-08-23,positive,synthetic,id
A sacred site with meaningful history. Be respectful and behave properly.,5,2025-04-19,positive,synthetic,en
A sacred site with fascinating history. Visitors should be respectful.,5,2025-02-15,positive,synthetic,en
Amazing cultural value and a peaceful atmosphere. Great explanations from the guide.,4,2025-10-27,positive,synthetic,en
"Too overcrowded, hard to enjoy. A few groups were disrespectful.",2,2024-10-21,negative,synthetic,en
Tempatnya unik dan nilai budaya Toraja terasa. Mohon respect tradisi setempat.,5,2025-11-12,positive,synthetic,id
Tempatnya unik dan budayanya terasa kuat. Pengunjung sebaiknya hormat dan sopan.,4,2025-01-23,positive,synthetic,id
Saya tidak nyaman karena jalur akses rusak di beberapa titik. Ticket terasa tidak sepadan.,1,2025-10-13,negative,synthetic,id
Sangat menarik untuk wisata edukasi. Pemandu menjelaskan dengan baik.,5,2026-02-18,positive,synthetic,id
Worth a stop if you're nearby. Be respectful.,3,2024-06-23,neutral,synthetic,en
Worth a stop if you're nearby. Respect traditions.,3,2024-12-01,neutral,synthetic,en
Budaya Toraja terasa kuat. Pengelola informatif. Pengunjung sebaiknya hormat dan sopan.,5,2024-08-03,positive,synthetic,id
Sangat menarik untuk wisata edukasi. Penjelasan sejarahnya jelas.,4,2025-06-16,positive,synthetic,id
A sacred site with meaningful history. Visitors should be respectful.,5,2024-11-08,positive,synthetic,en
Nilai budaya terasa kuat. Petugas ramah dan membantu. Mohon respect tradisi setempat.,5,2024-09-27,positive,synthetic,id
Menarik untuk dikunjungi. fasilitasnya standar dan papan informasinya kurang.,3,2025-10-29,neutral,synthetic,id
Not worth it: not worth the ticket price and poor facilities.,2,2025-09-05,negative,synthetic,en
Saya tidak nyaman karena jalur akses rusak di beberapa titik. Ticket terasa tidak sepadan.,2,2025-11-08,negative,synthetic,id
Tempatnya indah dan budayanya terasa kuat. Mohon respect tradisi setempat.,5,2024-08-02,positive,synthetic,id
The place is great and the Toraja culture is strong. Please respect local traditions.,5,2024-07-15,positive,synthetic,en
